16.8379
18.06786
17.1975
17.16566
20.98448
25.33097
21.20111
21.08652
17.52967
16.40391
16.46288
17.54227
19.0166
22.59353
27.7862
23.79495
18.38122
16.86009
18.07076
17.14083
8.848764
